judul,BAB,Pasal,Content
PP_No_36_Tahun_2021_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 1,"Dalam Peraturan Pemerintah ini yang dimaksud dengan:   1. Upah adalah hak Pekerja/Buruh yang diterima dan  dinyatakan dalam bentuk uang sebagai imbalan dari  Pengusaha atau pemberi kerja kepada Pekerja/Buruh  yang ditetapka n dan dibayarkan menurut suatu  Perjanjian Kerja, kesepakatan, atau peraturan  perundang -undangan, termasuk tunjangan bagi  Pekerja/Buruh dan keluarganya atas suatu pekerjaan  dan/atau jasa yang telah atau akan dilakukan.   2. Pekerja/Buruh adalah setiap orang yan g bekerja  dengan menerima Upah atau imbalan dalam bentuk  lain.   3. Pengusaha adalah:   a. orang perseorangan, persekutuan, atau badan  hukum yang menjalankan suatu Perusahaan  milik sendiri;   b. orang perseorangan, persekutuan, atau badan  hukum yang secara berdiri sen diri menjalankan  Perusahaan bukan miliknya;   c. orang perseorangan, persekutuan, atau badan  hukum yang berada di Indonesia mewakili  Perusahaan sebagaimana dimaksud dalam huruf  a dan b yang berkedudukan di luar wilayah  Indonesia.   4. Perusahaan adalah:   a. setiap be ntuk usaha yang berbadan hukum atau  tidak, milik orang perseorangan, milik  persekutuan, atau milik badan hukum, baik milik  swasta maupun milik negara yang  mempekerjakan Pekerja/Buruh dengan  membayar Upah atau imbalan dalam bentuk lain;   b. usaha -usaha sosial dan usaha -usaha lain yang   mempunyai pengurus dan memperkerjakan orang  2021, No.46 -3-  lain dengan membayar Upah atau imbalan dalam  bentuk lain.   5. Perjanjian Kerja adalah perjanjian antara  Pekerja/Buruh dengan Pengusaha atau pemberi kerja  yang memuat syarat -syarat kerja, ha k, dan kewajiban  para pihak.   6. Peraturan Perusahaan adalah peraturan yang dibuat  secara tertulis oleh Pengusaha yang memuat syarat - syarat kerja dan tata tertib Perusahaan.   7. Perjanjian Kerja Bersama adalah perjanjian yang  merupakan hasil perundingan antara S erikat  Pekerja/Serikat Buruh atau beberapa Serikat  Pekerja/Serikat Buruh yang tercatat pada instansi  yang bertanggung jawab di bidang ketenagakerjaan  dengan Pengusaha, atau beberapa Pengusaha atau  perkumpulan Pengusaha yang memuat syarat -syarat  kerja, hak,  dan kewajiban kedua belah pihak.   8. Hubungan Kerja adalah hubungan antara Pengusaha  dengan Pekerja/Buruh berdasarkan Perjanjian Kerja,  yang mempunyai unsur pekerjaan, Upah, dan  perintah.   9. Pemutusan Hubungan Kerja adalah pengakhiran  Hubungan Kerja karena sua tu hal tertentu yang  mengakibatkan berakhirnya hak dan kewajiban antara  Pekerja/Buruh dan Pengusaha.   10. Serikat Pekerja/Serikat Buruh adalah organisasi yang  dibentuk dari, oleh, dan untuk Pekerja/Buruh baik di  Perusahaan maupun di luar Perusahaan, yang bersi fat  bebas, terbuka, mandiri, demokratis, dan bertanggung  jawab guna memperjuangkan, membela serta  melindungi hak dan kepentingan Pekerja/Buruh serta  meningkatkan kesejahteraan Pekerja/Buruh dan  keluarganya.   11. Pemerintah Pusat adalah Presiden Republik Indone sia  yang memegang kekuasaan pemerintahan negara  Republik Indonesia yang dibantu oleh Wakil Presiden  dan menteri sebagaimana dimaksud dalam Undang - 2021, No.46 -4-  Undang Dasar Negara Republik Indonesia Tahun  1945.   12. Pengawas Ketenagakerjaan adalah pegawai negeri sipil  yang d iberi tugas, tanggung jawab , wewenang, dan  hak secara penuh oleh pejabat yang berwenang untuk  melaksanakan kegiatan pembinaan, pemeriksaan,  pengujian, penyidikan, dan pengembangan sistem  pengawasan ketenagakerjaan sesuai dengan ketentuan  peraturan perundan g-undangan.   13. Menteri adalah menteri yang menyelenggarakan  urusan pemerintahan di bidang ketenagakerjaan."
PP_No_36_Tahun_2021_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 2,(1) Setiap Pekerja/Buruh berhak atas penghidupan yang  layak bagi kemanusiaan.   (2) Setiap Pekerja/Buruh berhak memperoleh perlakuan  yang sama dalam penerapan sistem pengupahan  tanpa diskriminasi.   (3) Setiap Pekerja/Buruh berhak memperoleh Upah yang  sama untuk pekerjaan yang sama nilainya.
PP_No_36_Tahun_2021_cleaned.txt,BAB I: KETENTUAN UMUM,PASAL 3,Hak Pekerja/Buruh atas Upah timbul pada saat terjadi  Hubungan Kerja antara Pekerja/Buruh dengan Pengusaha   dan berakhir pada saat putusnya Hubungan Kerja.     BAB II : KEBIJAKAN PENGUPAHAN
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 4,"(1) Pemerintah Pusat menetapkan kebijakan pengupahan  sebagai salah satu upaya mewujudkan hak  Pekerja/Buruh atas penghidupan yang layak bagi  kemanusiaan.   (2) Kebijakan pengupa han sebagaimana dimaksud pada  ayat (1) merupakan program strategis nasional.     2021, No.46 -5-  (3) Pemerintah Daerah dalam melaksanakan kebijakan  pengupahan wajib berpedoman pada kebijakan  Pemerintah Pusat."
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 5,(1) Kebijakan pengupahan ditetapkan sebagai salah satu  upaya mewu judkan hak Pekerja/Buruh atas  penghidupan yang layak bagi kemanusiaan.   (2) Kebijakan pengupahan sebagaimana dimaksud pada  ayat (1) meliputi:   a. Upah minimum;   b. struktur dan skala Upah;    c. Upah kerja lembur;   d. Upah tidak masuk kerja dan/atau tidak  melakukan pekerjaa n karena alasan tertentu;   e. bentuk dan cara pembayaran Upah;   f. hal-hal yang dapat diperhitungkan dengan Upah;  dan   g. Upah sebagai dasar perhitungan atau  pembayaran hak dan kewajiban lainnya.
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 6,(1) Kebijakan pengupahan ditujukan untuk pencapaian  penghasila n yang memenuhi penghidupan yang layak  bagi kemanusiaan.   (2) Penghasilan sebagaimana dimaksud pada ayat (1)  diperoleh dalam bentuk:   a. Upah; dan   b. pendapatan non -Upah.
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 7,"(1) Upah terdiri atas komponen:   a. Upah tanpa tunjangan;   b. Upah pokok dan tunjangan tetap ;   c. Upah pokok, tunjangan tetap, dan tunjangan  tidak tetap; atau     2021, No.46 -6-  d. Upah pokok dan tunjangan tidak tetap.   (2) Dalam hal komponen Upah terdiri atas Upah pokok  dan tunjangan tetap sebagaimana dimaksud pada ayat  (1) huruf b, besarnya Upah pokok paling sedikit 75%  (tujuh puluh lima persen) dari jumlah Upah pokok dan  tunjangan tetap.   (3) Dalam hal komponen Upah terdiri atas Upah pokok,  tunjangan tetap, dan tunjangan tidak tetap  sebagaimana dimaksud pada ayat (1) huruf c,  besarnya Upah pokok paling sedikit 75% (tujuh pul uh  lima persen) dari jumlah Upah pokok dan tunjangan  tetap.   (4) Komponen Upah sebagaimana dimaksud pada ayat (1)  yang akan digunakan ditetapkan  dalam Perjanjian  Kerja, Peraturan Perusahaan, atau Perjanjian Kerja  Bersama.   (5) Persentase besaran Upah pokok dalam k omponen  Upah sebagaimana dimaksud pada ayat (2) dan ayat  (3) untuk jabatan atau pekerjaan tertentu, dapat  diatur dalam Perjanjian Kerja, Peraturan Perusahaan,  atau Perjanjian Kerja Bersama."
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 8,"(1) Pendapatan non -Upah berupa tunjangan hari raya  keagamaa n.   (2) Selain tunjangan hari raya keagamaan sebagaimana  dimaksud pada ayat (1), Pengusaha dapat memberikan  pendapatan non -Upah berupa:   a. insentif;   b. bonus;   c. uang pengganti fasilitas kerja; dan/atau   d. uang servis pada usaha tertentu."
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 9,"(1) Tunjangan hari raya  keagamaan wajib diberikan oleh  Pengusaha kepada Pekerja/Buruh.     2021, No.46 -7-  (2) Tunjangan hari raya keagamaan wajib dibayarkan  paling lama 7 (tujuh) hari sebelum hari raya  keagamaan.    (3) Ketentuan lebih lanjut mengenai tunjangan hari raya  keagamaan  dan tata cara pembayaran nya diatur  dengan Peraturan Menteri."
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 10,(1) Insentif dapat diberikan oleh Pengusaha kepada  Pekerja/Buruh dalam jabatan atau pekerjaan tertentu.   (2) Insentif ditetapkan sesuai kebijakan Perusahaan.
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 11,"(1) Bonus dapat diberikan oleh Pengusaha kepada  Pekerja/Buruh atas keuntungan Perusahaan.   (2) Bonus untuk Pekerja/Buruh diatur dalam Perjanjian  Kerja, Peraturan Perusahaan, atau Perjanjian Kerja  Bersama."
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 12,"(1) Perusahaan dapat menyediakan fasilitas kerja bagi:   a. Pekerja/Buruh dalam jabatan atau pekerjaan  tertentu; atau   b. seluruh Pekerja/Buruh.   (2) Dalam hal fasilitas kerja bagi Pekerja/Buruh tidak  tersedia atau tidak mencukupi, Perusahaan dapat  memberikan uang pengganti fasilitas kerja  sebagaimana dimaksud dalam Pasal 8 ayat (2) huruf c.   (3) Penyediaan fasilitas k erja sebagaimana dimaksud pada  ayat (1) dan pemberian uang pengganti fasilitas kerja  sebagaimana dimaksud pada  ayat (2) diatur dalam  Perjanjian Kerja, Peraturan Perusahaan, atau  Perjanjian Kerja Bersama."
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 13,"(1) Uang servis pada usaha tertentu dikumpulk an dan  dikelola oleh Perusahaan.   2021, No.46 -8-  (2) Uang servis pada usaha tertentu wajib dibagikan  kepada Pekerja/Buruh setelah dikurangi biaya  cadangan terhadap risiko kehilangan atau kerusakan  dan pendayagunaan peningkatan kualitas sumber  daya manusia.   (3) Ketentuan mengena i uang servis pada usaha tertentu  diatur dengan Peraturan Menteri.      BAB III : UPAH BERDASARKAN SATUAN WAKTU DAN/ATAU SATUAN HASIL"
PP_No_36_Tahun_2021_cleaned.txt,BAB III: UPAH BERDASARKAN SATUAN WAKTU,PASAL 14,Upah ditetapkan berdasarkan:   a. satuan waktu; dan/atau    b. satuan hasil.
PP_No_36_Tahun_2021_cleaned.txt,BAB III: UPAH BERDASARKAN SATUAN WAKTU,PASAL 15,Upah berdasarkan satuan waktu seb agaimana dimaksud  dalam Pasal 14 huruf a ditetapkan secara:   a. per jam;    b. harian; atau    c. bulanan.
PP_No_36_Tahun_2021_cleaned.txt,BAB III: UPAH BERDASARKAN SATUAN WAKTU,PASAL 16,"(1) Penetapan Upah per jam hanya dapat diperuntukkan  bagi Pekerja/Buruh yang bekerja secara paruh waktu.    (2) Upah per jam dibayarkan berdasarkan kesepakatan  antara Pengusaha dan Pekerja/Buruh.   (3) Kesepakatan sebagaimana dimaksud pada  ayat (2)  tidak boleh lebih rendah dari hasil perhitungan  formula Upah per jam.   (4) Formula perhitungan Upah per jam sebagai berikut:      Upah per jam =        Upah sebulan   126  2021, No.46 -9-  (5) Angka penyebut dalam formu la perhitungan Upah per  jam dapat dilakukan peninjauan apabila terjadi  perubahan median jam kerja Pekerja/Buruh paruh  waktu secara signifikan.    (6) Peninjauan sebagaimana dimaksud pada ayat (5)  dilakukan dan ditetapkan  hasilnya oleh Menteri  dengan mempertimban gkan hasil kajian yang  dilaksanakan oleh dewan pengupahan nasional."
PP_No_36_Tahun_2021_cleaned.txt,BAB III: UPAH BERDASARKAN SATUAN WAKTU,PASAL 17,"Dalam hal Upah ditetapkan secara harian, perhitungan  Upah sehari sebagai berikut:   a. bagi Perusahaan dengan sistem waktu kerja  6 (enam)  hari dalam seminggu, Upah sebulan dibagi 2 5 (dua  puluh lima); atau   b. bagi Perusahaan dengan sistem waktu kerja  5 (lima)  hari dalam seminggu, Upah sebulan dibagi 21 (dua  puluh satu)."
PP_No_36_Tahun_2021_cleaned.txt,BAB III: UPAH BERDASARKAN SATUAN WAKTU,PASAL 18,(1) Upah berdasarkan satuan hasil sebagaimana  dimaksud dalam Pasal 14 huruf b ditetapkan sesuai  dengan hasil pekerjaan yang telah disepakati.   (2) Penetapan besarnya Upah sebagaimana  dimaksud  pada ayat (1) dilakukan oleh Pengusaha berdasarkan  hasil kesepakatan antara Pekerja/Buruh dengan  Pengusaha.
PP_No_36_Tahun_2021_cleaned.txt,BAB III: UPAH BERDASARKAN SATUAN WAKTU,PASAL 19,"Penetapan Upah sebulan berdasarkan satuan hasil  sebagaima na dimaksud dalam Pasal 14 huruf b untuk  pemenuhan pelaksanaan ketentuan peraturan perundang - undangan, ditetapkan berdasarkan Upah rata -rata 12 (dua  belas) bulan terakhir yang diterima oleh Pekerja/Buruh.          2021, No.46 -10-  BAB IV : STRUKTUR DAN SKALA UPAH"
PP_No_36_Tahun_2021_cleaned.txt,BAB IV: STRUKTUR DAN SKALA UPAH,PASAL 20,"(1) Penetapan besarnya Upah berdasarkan satuan waktu  sebagaimana dimaksud dalam Pasal 14 huruf a  dilakukan dengan berpedoman pada struktur dan  skala Upah.   (2) Dalam hal Upah di perusahaan menggunakan  komponen Upah tanpa tunjangan,  struktur dan skala  Upah menjadi pe doman dalam penetapan besaran  Upah tanpa tunjangan.   (3) Dalam hal Upah di perusahaan terdiri atas  komponen   Upah pokok dan tunjangan , struktur dan skala Upah  menjadi pedoman dalam penetapan besaran Upah  pokok."
PP_No_36_Tahun_2021_cleaned.txt,BAB IV: STRUKTUR DAN SKALA UPAH,PASAL 21,(1) Pengusaha wajib menyusun dan menerapkan struktur  dan skala Upah di Perusahaan dengan memperhatikan  kemampuan Perusahaan dan produktivitas.   (2) Struktur dan skala Upah sebagaimana dimaksud pada  ayat (1) wajib diberitahukan kepada seluruh  Pekerja/Buruh secara perorangan.   (3) Struktur dan skala Upah yang  diberitahukan  sekurang -kurangnya struktur dan skala Upah pada  golongan jabatan sesuai dengan jabatan  Pekerja/Buruh yang bersangkutan.
PP_No_36_Tahun_2021_cleaned.txt,BAB IV: STRUKTUR DAN SKALA UPAH,PASAL 22,"(1) Struktur dan skala  Upah sebagaimana dimaksud  dalam Pasal 21 ayat (1) harus dilampirkan oleh  Perusahaan  pada sa at mengajukan permohonan:   a. pengesahan dan pembaruan  Peraturan   Perusahaan; atau   b. pendaftaran, perpanjangan, dan pembaruan  Perjanjian Kerja Bersama.   2021, No.46 -11-  (2) Struktur dan skala Upah yang dilampirkan  sebagaimana dimaksud pada ayat (1) diperlihatkan  kepada pejabat yan g berwenang pada kementerian  yang menyelenggarakan urusan  pemerintaha n di  bidang ketenagakerjaan  dan/atau dinas yang  menyelenggarakan urusan pemerintahan di bidang  ketenagakerjaan.   (3) Setelah dokumen struktur dan skala Upah  diperlihatkan, pejabat yang berwen ang sebagaimana  dimaksud pada ayat (2) harus  mengembalikan  dokumen struktur dan skala Upah kepada pihak  Perusahaan pada saat itu juga.   (4) Selain melampirkan struktur dan skala Upah  sebagaimana dimaksud pada ayat (1), pimpinan  Perusahaan melampirkan surat per nyataan telah  ditetapkannya struktur dan skala Upah di  Perusahaan.    (5) Surat pernyataan sebagaimana dimaksud pada ayat  (4) didokumentasikan oleh pejabat yang berwenang  pada kementerian yang menyelenggarakan urusan  pemerintahan  di bidang ketenagakerjaan dan/at au  dinas yang menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan, sebagai bukti telah dilakukan  penyusunan struktur dan skala Upah.   (6) Ketentuan lebih lanjut mengenai struktur dan skala  Upah diatur dengan Peraturan Menteri.                          2021, No.46 -12-  BAB V : UPAH MINIMUM    Bagian Kesatu   Umum"
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 23,"(1) Upah minimum merupakan Upah bulanan terendah  yaitu:   a. Upah tanpa tunjangan; atau   b. Upah pokok dan tunjangan tetap.   (2) Dalam hal komponen Upah di Perusahaan terdiri atas  Upah pokok dan tunjangan tidak tetap, Upah po kok  paling sedikit sebesar Upah minimum.   (3) Pengusaha dilarang membayar Upah lebih rendah dari  Upah minimum."
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 24,(1) Upah minimum sebagaimana dimaksud dalam Pasal  23 ayat (1) berlaku bagi Pekerja/Buruh dengan masa  kerja kurang dari 1 (satu) tahun pada Per usahaan  yang bersangkutan.   (2) Upah bagi Pekerja/Buruh dengan masa kerja  1 (satu)  tahun atau lebih berpedoman pada struktur dan skala  Upah.
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 25,"(1) Upah minimum terdiri atas:   a. Upah minimum provinsi;   b. Upah minimum kabupaten/kota dengan syarat  tertentu.   (2) Upah minimum sebagaimana dimaksud pada  ayat (1)  ditetapkan berdasarkan kondisi ekonomi dan  ketenagakerjaan.   (3) Syarat tertentu sebagaimana dimaksud pada  ayat (1)  huruf b meliputi pertumbuhan  ekonomi daerah atau  inflasi pada kabupaten/kota yang bersangkutan.    2021, No.46 -13-    (4) Kondisi ekonomi  dan ketenagakerjaan  sebagaimana  dimaksud pada ayat (2) meliputi variabel:    a. paritas daya beli;   b. tingkat penyerapan tenaga kerja; dan    c. median Upah.    (5) Data pertumbuhan ekonomi, inflasi, paritas daya beli,  tingkat penyerapan  tenaga kerja, dan med ian Upah  bersumber dari lembaga yang berwenang  di bidang  statistik."
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 26,"(1) Penyesuaian  nilai Upah minimum dilakukan setiap  tahun .  (2) Penyesuaian nilai Upah minimum ditetapkan pada  rentang nilai tertentu di  antara batas atas dan  batas  bawah Upah minimum p ada wilayah yang  bersangkutan.   (3) Batas atas Upah minimum sebagaimana dimaksud  pada ayat (2) merupakan acuan nilai Upah minimum  tertinggi yang dapat ditetapkan dan dihitung  menggunakan formula sebagai berikut:    Rata – rata konsumsi per kapita (t) × Rata – rata  banyaknya ART (t)  Batas atas UM (t) =   Rata – rata banyaknya ART bekerja pada setiap rumah  tangga (t)  (4) Batas bawah Upah minimum sebagaimana dimaksud  pada ayat (2) merupakan acuan nilai Upah minimum  terendah yang dapat ditetapkan dan dihitung  menggunakan fo rmula sebagai berikut:    Batas bawah UM (t) = Batas atas UM (t) × 50%    (5) Nilai Upah minimum tertentu sebagaimana dimaksud  pada ayat (2) dihitung berdasarkan formula  penyesuaian nilai Upah minimum sebagai berikut:       UM (t+1) = UM (t) + Max(PE (t),Inflasi (t)) × × UM (t)   Batas  atas (t) – UM (t)  Batas atas (t) – Batas bawah (t)    2021, No.46 -14-  (6) Rata-rata konsumsi per kapita, rata -rata banyaknya  anggota rumah tangga, dan rata -rata banyaknya  anggota rumah tangga bekerja pada setiap rumah  tangga sebagaimana dimaksud pada ayat (3)  menggunakan data di wilayah yang bersangkutan.   (7) Nilai pe rtumbuhan ekonomi atau inflasi yang  digunakan dalam formula penyesuaian nilai Upah  minimum sebagaimana dimaksud pada ayat (5)  merupakan nilai pertumbuhan ekonomi atau inflasi  tingkat provinsi.   (8) Data sebagaimana dimaksud pada ayat (6) dan ayat (7)  bersumber  dari lembaga yang berwenang di bidang  statistik.     Bagian Kedua   Upah Minimum Provinsi"
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 27,(1) Gubernur wajib menetapkan Upah minimum provinsi  setiap tahun.   (2) Penyesuaian nilai Upah minimum provinsi dilakukan  sesuai dengan tahapan perhitungan sebagaim ana  dimaksud dalam Pasal 26.   (3) Nilai penyesuaian Upah minimum provinsi yang  ditetapkan harus berdasarkan hasil perhitungan  penyesuaian nilai Upah minimum sebagaimana  dimaksud pada ayat (2).   (4) Dalam hal Upah minimum provinsi tahun berjalan  lebih tinggi dari b atas atas Upah minimum provinsi  maka gubernur wajib menetapkan Upah minimum  provinsi tahun berikutnya sama dengan nilai Upah  minimum provinsi tahun berjalan.
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 28,"(1) Perhitungan penyesuaian nilai Upah minimum  provinsi sebagaimana dimaksud dalam Pasal 2 6 ayat  (2) dilakukan oleh dewan pengupahan provinsi.   2021, No.46 -15-  (2) Hasil perhitungan penyesuaian nilai  Upah minimum  provinsi sebagaimana dimaksud pada ayat (1)  direkomendasikan kepada gubernur melalui dinas  yang menyelenggarakan urusan pemerintahan di  bidang ketenagake rjaan  provinsi ."
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 29,"(1) Upah minimum provinsi ditetapkan dengan Keputusan  Gubernur dan diumumkan paling lambat tanggal 21  November tahun berjalan.   (2) Dalam hal tanggal 21 November jatuh pada hari  Minggu , hari libur nasional, atau hari libur resmi ,  Upah minimum provinsi ditetapkan dan diumumkan  oleh gubernur 1 (satu) hari sebelum hari Minggu , hari  libur nasional, atau hari libur resmi.   (3) Upah minimum provinsi sebagaimana dimaksud pada  ayat (1) dan ayat (2) berlaku terhitung mulai tanggal 1  Januari tahun be rikutnya.   (4) Pelaksanaan ketentuan sebagaimana dimaksud pada  ayat (1) dan ayat (2) tidak boleh bertentangan dengan  kebijakan pengupahan sebagaimana dimaksud dalam"
PP_No_36_Tahun_2021_cleaned.txt,BAB II: KEBIJAKAN PENGUPAHAN,PASAL 4,Bagian Ketiga   Upah Minimum Kabupaten/Kota
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 30,"(1) Gubernur dapat menetapkan  Upah minimum  kabupaten/kota dengan syarat tertentu.   (2) Syarat tertentu sebagaimana dimaksud pada  ayat (1)  yaitu:   a. rata-rata pertumbuhan ekonomi kabupaten/kota  yang bersangkutan selama  3 (tiga) tahun terakhir  dari data yang tersedia pada periode yang sama,  lebih  tinggi dibandingkan rata -rata pertumbuhan  ekonomi provinsi; atau     2021, No.46 -16-  b. nilai pertumbuhan ekonomi dikurangi inflasi  kabupaten/kota yang bersangkutan selama  3  (tiga) tahun terakhir dari data yang tersedia pada  periode yang sama, selalu positif, dan lebih tinggi   dari nilai provinsi."
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 31,(1) Upah minimum kabupaten/kota ditetapkan setelah  penetapan Upah minimum provinsi.    (2) Upah minimum kabupaten/kota sebagaimana  dimaksud pada ayat (1) harus lebih tinggi dari Upah  minimum provinsi.
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 32,"(1)  Penetapan Upah minimum bagi kabupaten/kota  yang  belum memiliki Upah minimum  kabupaten/kota,  menggunakan formula perhitungan Upah minimum   dengan tahapan perhitungan sebagai berikut:   a. menghitung nilai  relatif Upah minimum  kabupaten/kota terhadap Upah minimum  provinsi ber dasarkan rasio paritas daya beli  (purchasing power parity ), dengan formula sebagai  berikut:     UMK (F1) = × UMP (t)     b. menghitung nilai  relatif  Upah  minimum  kabupaten/kota terhadap Upah minimum  provinsi berdasarkan rasio tingkat penyerapan  tenaga kerja, den gan formula sebagai berikut:      UMK (F2) =  × UMP (t)     c. menghitung nilai relatif Upah minimum  kabupaten/kota terhadap Upah minimum  provinsi berdasarkan rasio median Upah, dengan  formula sebagai berikut:  PPP Kab/Kota   PPP Provinsi   (1 – TPT Kab/Kota)   (1 – TPT Provinsi)   2021, No.46 -17-     UMK (F3) =  ×UMP (t)       d. menghitung rata -rata nilai relatif UMK  sebagaimana dimaksud pada huruf a, huruf b,  dan huruf  c, dengan formula sebagai berikut:      UMK (t+1) =      (2) Variabel paritas daya beli, tingkat penyerapan tena ga  kerja, dan median Upah sebagaimana dimaksud pada  ayat (1) masing -masing dihitung berdasarkan nilai  rata-rata 3 (tiga) tahun terakhir dari data yang  tersedia pada periode yang sama.   (3) Dalam hal syarat tertentu sebagaimana dimaksud  dalam Pasal 30 ayat (2) tidak terpenuhi maka  gubernur tidak dapat menetapkan Upah minimum  bagi kabupaten/kota yang belum memiliki Upah  minimum kabupaten/kota."
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 33,"(1) Perhitungan nilai Upah minimum kabupaten/kota   dilakukan oleh dewan pengupahan kabupaten/kota.   (2) Hasil perhitun gan Upah minimum kabupaten/kota  sebagaimana dimaksud pada ayat (1) disampaikan  kepada bupati/wali kota untuk direkomendasikan  kepada gubernur melalui dinas yang  menyelenggarakan urusan pemerintahan di bidang  ketenagakerjaan provinsi.   (3) Dalam hal hasil perhi tungan Upah minimum  kabupaten/kota lebih rendah dari nilai Upah  minimum provinsi maka bupati/wali kota tidak  dapat  merekomendasikan nilai Upah minimum  kabupaten/kota kepada gubernur.       Median Upah Provinsi  Median Upah  Kab/Kota   3 (UMK (F1) + UMK (F2) + UMK (F3))  2021, No.46 -18-"
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 34,(1) Penetapan Upah minimum bagi kabupaten/kota yang  telah memilik i Upah minimum kabupaten/kota  dilakukan dengan penyesuaian nilai Upah minimum.   (2) Penyesuaian nilai Upah minimum kabupaten/kota  dilakukan sesuai tahapan perhitungan sebagaimana  dimaksud dalam  Pasal 26.   (3) Pertumbuhan ekonomi atau inflasi yang digunakan  dalam f ormula penyesuaian nilai Upah minimum  sebagaimana dimaksud dalam Pasal 26 ayat (5)  merupakan nilai pertumbuhan ekonomi atau inflasi  tingkat provinsi.    (4) Perhitungan penyesuaian nilai Upah minimum  kabupaten/kota sebagaimana dimaksud pada ayat (2)  dilakukan ol eh dewan pengupahan kabupaten/kota.   (5) Hasil perhitungan penyesuaian nilai Upah minimum  kabupaten/kota sebagaimana dimaksud pada ayat (4)  disampaikan kepada bupati/wali kota untuk  direkomendasikan kepada gubernur melalui dinas  yang menyelenggarakan urusan pe merintahan di  bidang ketenagakerjaan provinsi.   (6) Dalam hal Upah minimum kabupaten/kota tahun  berjalan lebih tinggi dari batas atas Upah minimum  kabupaten/kota maka bupati/wali kota   harus merekomendasikan kepada gubernur nilai Upah  minimum kabupaten/kota ta hun berikutnya sama  dengan nilai Upah minimum kabupaten/kota tahun  berjalan.
PP_No_36_Tahun_2021_cleaned.txt,BAB V: UPAH MINIMUM,PASAL 35,"(1) Gubernur meminta saran dan pertimbangan dewan  pengupahan provinsi dalam menetapkan Upah  minimum kabupaten/kota yang direkomendasikan  oleh bupati/wali kota.   (2) Upah minim um kabupaten/kota ditetapkan dengan  Keputusan Gubernur dan diumumkan paling lambat   pada tanggal 30 November tahun berjalan.   2021, No.46 -19-  (3) Dalam hal tanggal 30 November jatuh pada hari  Minggu , hari libur nasional, atau hari libur resmi ,  Upah minimum kabupaten/kota ditet apkan dan  diumumkan oleh gubernur 1 (satu) hari sebelum hari  Minggu , hari libur nasional, atau hari libur resmi.   (4) Upah minimum kabupaten/kota sebagaimana  dimaksud pada ayat (2) dan ayat (3) berlaku terhitung  mulai tanggal 1 Januari tahun berikutnya.   (5) Pelaksa naan ketentuan sebagaimana dimaksud pada  ayat (1), ayat (2), dan ayat (3) tidak boleh bertentangan  dengan kebijakan pengupahan sebagaimana dimaksud  dalam Pasal 4.     BAB VI : UPAH TERENDAH PADA USAHA MIKRO DAN USAHA KECIL"
